variable,relative_importance,scaled_importance,percentage
Xp-4d_diff,56.99256896972656,0.009584673333740083,0.00032018651931277657
GATS2se_diff,56.8997688293457,0.0095690667547254,0.00031966516443305415
MATS7i_diff,56.79933547973633,0.00955217646770692,0.00031910092588028016
ATSC7se_diff,56.71953582763672,0.009538756233958076,0.00031865260826080744
SpMAD_D_diff,56.70156478881836,0.009535733970886667,0.00031855164624994
GGI6_diff,56.040061950683594,0.009424486334089816,0.00031483529699447124
MATS6se_diff,55.793418884277344,0.009383007361229484,0.0003134496464373399
BIC3_diff,55.767208099365234,0.009378599386369868,0.00031330239320518743
MATS2se_diff,55.74692153930664,0.009375187712624643,0.00031318842250389406
GATS3dv_diff,55.34995651245117,0.009308428481094826,0.0003109582571940048
MATS2s_diff,55.32528305053711,0.009304279044129029,0.0003108196407036014
MINsBr_diff,55.32272720336914,0.009303849216861391,0.00031080528185255463
MATS2d_diff,55.20244598388672,0.009283621032419743,0.0003101295371773983
SpMAD_A_diff,54.65765380859375,0.009192001104956316,0.0003070688730678624
MINaasC_diff,54.3232536315918,0.009135763660018344,0.00030519019957292475
JGI3_diff,54.080902099609375,0.009095006412047702,0.00030382865902687937
GATS3s_diff,54.065818786621094,0.009092469789635401,0.0003037439203745826
MATS3i_diff,53.852867126464844,0.009056656838309071,0.00030254754947781667
VR2_Dzi_diff,53.84587097167969,0.009055480266355567,0.00030250824480196635
ATS4s_diff,53.59751892089844,0.009013713886605828,0.0003011129931026426
MATS4Z_diff,53.40292739868164,0.008980988634740908,0.0003000197701910825
GATS5s_diff,53.28384017944336,0.008960961250201903,0.00029935073345678834
MATS6i_diff,52.71632766723633,0.00886552035078914,0.0002961624255907832
GATS5se_diff,52.644309997558594,0.00885340884484027,0.0002957578274580796
Mor01_diff,52.59245300292969,0.00884468784203986,0.00029546649279967756
EState_VSA6_diff,52.360836029052734,0.0088057358685933,0.00029416525942802847
AATS6s_diff,52.36005401611328,0.008805604354280067,0.0002941608660482306
AATSC0s_diff,52.28917694091797,0.008793684666768546,0.00029376267582069567
EState_VSA2_diff,52.12193298339844,0.008765558566667353,0.0002928230926153357
MATS1s_diff,51.90778350830078,0.008729544173905146,0.0002916199923465867
ATSC4se_diff,51.6545295715332,0.008686953423948072,0.0002901972016568225
ATSC8pe_diff,51.37290954589844,0.008639592232853448,0.0002886150491515605
EState_VSA3_diff,51.34354019165039,0.00863465306847502,0.0002884500509512488
MATS2are_diff,51.22412872314453,0.008614571153611018,0.0002877791925716725
ATSC3se_diff,51.22382354736328,0.008614519830952195,0.00028777747808199534
MATS3d_diff,51.20061492919922,0.008610616742748744,0.0002876470911420425
MATS2c_diff,51.120296478271484,0.008597109260479902,0.0002871958588901185
SpMAD_Dzp_diff,51.116641998291016,0.008596494671640503,0.0002871753278762338
ATS7p_diff,50.93960189819336,0.008566721114191109,0.000286180709552235
MATS1pe_diff,50.895301818847656,0.00855927098872979,0.00028593182994446516
SdssC_diff,50.854766845703125,0.008552454056571695,0.0002857041028530881
ATSC5s_diff,50.790279388427734,0.008541608937229267,0.00028534180975316994
SpAbs_Dzp_diff,50.752662658691406,0.008535282777996162,0.0002851304774693313
AATS8d_diff,50.614051818847656,0.00851197202635899,0.00028435175625793677
GATS5dv_diff,50.511390686035156,0.008494707083931106,0.0002837750019305191
GATS4d_diff,50.47748565673828,0.008489005136535928,0.00028358452212737966
SpMAD_Dzare_diff,50.19796371459961,0.008441996788720709,0.00028201415673864856
ATS6s_diff,49.99169921875,0.008407308445155826,0.00028085535459693476
AETA_beta_s_diff,49.9243278503418,0.008395978326687528,0.0002804768595695669
MATS6c_diff,49.911495208740234,0.008393820208884042,0.00028040476527863966
GATS6c_diff,49.786643981933594,0.00837282346762653,0.00027970334612056696
IC2_diff,49.70584487915039,0.008359235152170042,0.00027924941354740126
MATS4m_diff,49.53588104248047,0.008330651638872094,0.0002782945499527931
LogEE_D_diff,49.255496978759766,0.008283498304545701,0.00027671934113072385
ATSC8se_diff,49.25468063354492,0.00828336101643335,0.0002767147548708373
ZMIC2_diff,49.20598602294922,0.008275171844684988,0.00027644118661171544
MATS6are_diff,49.047882080078125,0.00824858285821553,0.00027555295237218836
AATS4i_diff,48.97439956665039,0.008236225003504311,0.0002751401246890341
AATSC5c_diff,48.54798126220703,0.008164512493864889,0.0002727444896941719
ATSC3i_diff,48.54252243041992,0.008163594459805202,0.0002727138217600706
MATS1are_diff,48.4777946472168,0.008152708923868953,0.00027235017849953165
SpAD_D_diff,48.430782318115234,0.00814480266827735,0.0002720860613647555
GATS4pe_diff,48.421207427978516,0.008143192419856794,0.00027203226925113263
AMID_N_diff,48.386138916015625,0.008137294804824856,0.0002718352529560988
MATS6Z_diff,48.362060546875,0.008133245447043762,0.00027169997972056593
MATS4pe_diff,48.17062759399414,0.008101051384697652,0.00027062450177716514
ETA_epsilon_5_diff,48.05963134765625,0.00808238469215068,0.0002700009204504383
ATS5s_diff,47.97583770751953,0.008068292773104497,0.0002695301644473149
MATS5se_diff,47.80707931518555,0.008039911984308899,0.00026858207308693175
SpAbs_Dzare_diff,47.78047180175781,0.008035437289992812,0.0002684325910181989
MATS3m_diff,47.59873580932617,0.008004874005130789,0.0002674115909842919
EState_VSA7_diff,47.51032638549805,0.007990005830869914,0.00026691490332480047
AATSC6v_diff,47.49446487426758,0.007987338335677616,0.00026682579272382684
SpMAD_Dzi_diff,47.42169189453125,0.00797509980614816,0.00026641695122917215
ATSC3d_diff,47.33061218261719,0.007959782558622588,0.000265905261785005
MATS2dv_diff,47.32280731201172,0.007958469981623204,0.0002658614137115101
GATS5c_diff,47.21133804321289,0.007939723738955056,0.00026523517492578355
GGI9_diff,47.207733154296875,0.007939117490047715,0.00026521492251647136
ATS6dv_diff,47.128231048583984,0.007925747295891223,0.0002647682765244339
ATSC8dv_diff,47.12633514404297,0.007925428453873288,0.00026475762525731414
GATS5are_diff,46.92524337768555,0.007891610029375447,0.00026362788371562927
ATSC5d_diff,46.89312744140625,0.007886208961067617,0.0002634474551082225
ATSC7s_diff,46.79749298095703,0.00787012572285912,0.0002629101769056229
MAXsCH3_diff,46.69306182861328,0.007852563109010067,0.0002623234785380773
MATS5d_diff,46.686344146728516,0.007851433368982736,0.0002622857383340574
GATS2s_diff,46.6655387878418,0.007847934446717513,0.0002621688530003128
